,user_id,fl_approved
4620,4596990e-3e71-461f-af3e-c1dca327c12d,0
4621,45976a86-4963-4ff8-aaad-a7c9415553a7,1
4622,4598a4cf-2fdf-459e-823f-8e33f34739e3,1
4623,459af745-1b87-4bc6-a87b-2074f9fb5acc,1
4624,45a0ab11-6f5e-4866-9e43-332cd9d3669a,1
4625,45a2cae7-baab-4914-a354-8c83d1437885,1
4626,45acd232-181a-4d32-98e3-a32065d8484e,1
4627,45afe389-4e7f-4d0e-b4de-6031666e28a0,1
4628,45b08da2-06b4-483c-b7eb-7d4d06e5022f,1
4629,45b13ac9-8181-4611-9e5e-9b75691e73d7,1
4630,45ba2546-2358-47e5-830b-54064c6ce97c,1
4631,45bdd294-34be-42c3-84a3-ccc1746f47e2,0
4632,45c10b3e-8426-429e-a0fd-0198e31df641,1
4633,45c11a8b-cba5-4195-9d18-f68747bedec1,1
4634,45c2daf6-07ce-43a0-b6a8-18e8670ee3ce,1
4635,45c46221-c681-4e74-8722-6e0fec86dbd0,1
4636,45c6b7c2-8384-424c-b3f2-4a786b66d26f,1
4637,45ce29f4-338b-4fe5-bb1a-626bedac5791,1
4638,45d24605-9f31-429e-8cdd-4bd127290585,1
4639,45d7c3b9-b37f-48f5-a3b7-6863b2c24f00,1
4640,45ddbfcb-95bb-437d-a423-31ca4557f8a2,1
4641,45e06dd5-fe28-432e-a1f0-e7077cfc4382,1
4642,45e3650d-a1db-40c0-b853-a613cab09f32,1
4643,45e3a444-3089-4638-908e-ea78991a6897,1
4644,45e7365a-e267-4850-881a-36eea2872c0b,1
4645,45ea2eec-01fe-4de8-871f-7e0bef839e90,1
4646,45ee3d82-9344-4542-9709-09e0e60c0cd6,1
4647,45ee889b-14b0-499e-8738-eacf813be931,0
4648,45f07775-cae6-4bec-80cd-af687e4084bb,1
4649,45f1f458-1c87-4277-bd34-e78bb9ac8f6e,0
4650,45f717b6-f241-4afb-88f0-3115b1a67873,1
4651,45f73eb7-c74a-496f-93af-fb918b28d407,1
4652,45f8b35c-c29e-4989-93f3-b5f4b76093f4,1
4653,45f905a1-49b2-4289-92b5-a50761a23929,1
4654,45fa3e03-ed8f-4aae-9405-f0c3700ee5ff,0
4655,45fbd7e4-06b7-490f-bf51-cf9792310c27,1
4656,46011d86-66b1-45fa-ae89-200be1e818d3,1
4657,4605b4ad-6582-42d1-83d0-0c7e0210b938,1
4658,460b7039-75cc-4f81-9ddf-777abf9a6422,1
4659,460b9dc8-51b2-472f-9130-1418b09e3513,1
4660,4612a454-c571-4ece-a282-379386ba39fa,0
4661,46140c62-645a-4d04-9486-ae35231da7ee,1
4662,46165f0f-d661-4107-be25-7bc0b3bf25d9,1
4663,4618369d-7ff6-46d9-a2d2-2e049bb093fc,0
4664,461e4980-8890-4e94-a23f-6449d49e8787,1
4665,4621b506-7407-4f7c-9f09-a92771e869b0,0
4666,46236445-6d39-420e-beb0-a73f03a81563,0
4667,4629729a-3fed-40ac-9f68-4a3680c0d8f2,1
4668,462f528a-8250-4d06-b0be-863a2ce25946,1
4669,4633113b-2c8b-438f-ba15-d3f75c0c092d,1
4670,463a5176-e964-497d-8704-ad4b9a2c8092,1
4671,4651d395-a2ee-4762-85f8-5f8f7e60cd43,1
4672,4652ab0c-73f5-4daa-aa47-3939e25dc857,1
4673,46591f25-065d-49c8-9a0d-575d4ad9da72,0
4674,465a0492-5dc9-446c-b6a3-9faee79cf753,1
4675,465b5acd-9195-4ef5-a5d1-71b25adbc3e6,1
4676,465c04fb-53c8-4d36-843d-2a526bae63c6,1
4677,465ed3cc-8ebf-4672-9e44-af92ed1d80d8,1
4678,46644384-376e-4017-aeb7-bd947e6bc1d7,0
4679,46667a4b-8f3c-42d3-8607-8561565a55a7,1
4680,46699848-3058-413c-8ac1-e388448f84c8,1
4681,4670f805-8c6e-41e9-ab1b-1fcff37defef,0
4682,4671745b-616a-4908-a8fb-1d17783a2f0a,1
4683,467415c2-71d1-42d2-b02d-427892ee602f,1
4684,4674f55c-c6ab-46a7-9116-548b8aca3ce8,1
4685,46751f50-2008-4427-b7dc-f3e3f43b7c89,1
4686,4677656d-66e5-45d4-a6e3-c96650df8c2b,1
4687,4678ebce-34a7-4d16-aea1-5c9561f5bc50,1
4688,467c95e7-9053-42ce-ac2b-4c30e7c603e3,0
4689,467cdbfa-6bd9-4859-900c-cc92ff8e8c7e,0
4690,468505ce-7666-4b58-9e30-0fe701ce3d0d,1
4691,468b8e8f-5e5a-4223-a807-6da8b3015dcb,1
4692,4691b3d6-029f-4746-8bee-cb20f396529d,1
4693,4693eae1-47e9-4386-9ec5-838d4b15c181,1
4694,4697505f-511e-4444-aee7-d40199e81116,1
4695,46998e44-5a67-4b00-a929-3f06c9244393,1
4696,46b1ff24-12b3-4fb4-b628-fbcdecce1e40,1
4697,46b9e29d-3a9c-4bc7-a570-8b2de9c9763f,1
4698,46bbe47e-6000-4cd2-b1bd-030935efaedc,1
4699,46bc89ba-11be-43ed-82ff-f1123a5b3e6f,0
4700,46be77bf-be3b-4201-b08a-62162164182e,1
4701,46c16708-2001-4635-b51c-2ac47d78c875,1
4702,46c2f44b-939b-490d-8d70-f1dc219619c3,1
4703,46da4d21-ff02-4580-8e88-59c57f70cb90,0
4704,46dac740-dae5-4c76-9b0f-36fe2d6bb96e,1
4705,46dce4af-9311-4204-8e20-7e53ea0ed84f,1
4706,46ed1596-4cad-4400-8830-4a8feb2bd613,1
4707,46f2ad26-647e-4101-8df3-63c53db175dd,1
4708,4702cfd7-a3fd-42b9-b709-2a631c57ff4b,0
4709,4706393e-2d3a-4c23-a480-63e61e1a2c44,0
4710,4706492e-5c57-41c3-9ba4-f61bfd3fabcf,1
4711,470a4737-b5c0-4e11-9986-8ab355968b12,1
4712,470b092e-1f5e-4a38-ab85-d57405ac26b5,1
4713,471341b6-904e-45bf-b81f-f3680856af9a,0
4714,4713c005-faef-4c0a-9877-dbcc57c09b25,1
4715,471d6da6-6b5b-4b72-b6d3-e1ff89b9c7c1,1
4716,4724ecc4-85ea-41c5-846b-0ac567751daa,1
4717,4727f2b1-1dd1-4a14-8ae3-3e05b2691e30,0
4718,472c038a-2f84-4ec8-ba17-a34101e5ed06,1
4719,472e5c12-8f72-4287-814f-db9d63fed955,1
4720,472ef6c2-f20d-4a72-bcb3-5eeb86879b27,0
4721,473201b4-9e98-42ee-9308-e099b08b360c,0
4722,4735adcf-4c03-425f-9cd2-5ae4e158183b,1
4723,4735f226-b8de-4f00-b224-a0b2b5361b2f,1
4724,4736444d-5b5d-4d7b-a27d-b8f5169349ed,1
4725,4736cb9d-c6d6-4ade-ab19-bcbe7f79ccad,1
4726,47373831-edab-462a-a9b7-759c2516646c,1
4727,4741b164-74c9-4ea9-9fa3-103907f4350c,0
4728,47448024-4c98-4d41-989c-a29767573af7,1
4729,474ce3bb-452b-4f2e-b6ae-15ed98e25445,1
4730,47505fb2-7f01-4148-af7a-1b50fc457ad3,1
4731,47511b01-1ce8-4aee-a4cb-e5e68bd52499,1
4732,476130f1-5b5a-4567-987c-65f83e696995,1
4733,4766e7f7-8bf2-4766-88d7-8571f56e3164,1
4734,476813af-cebe-41eb-8898-d7286c6a8831,1
4735,477b4c83-ae50-4601-8577-55446649abec,1
4736,47819c71-293c-4494-a057-21d7fe4aeda0,0
4737,479019e4-b6a2-4dc6-9bb9-f705fbc03397,1
4738,47936516-e63d-42dc-ad48-3afd089acaa5,1
4739,479a1cf6-7759-4f21-b232-fd482525e9f5,0
4740,479ac778-7f28-4c85-bee0-c835cf2d125c,0
4741,479d7f47-2acf-4252-86dc-280eb418e163,1
4742,479e3d3d-eb5c-42da-9de1-3fe22bfb90d8,0
4743,47a1d952-92e6-43aa-aa2d-79a2e568dcc6,1
4744,47a542be-d7eb-4f2a-b287-905ea6044c37,1
4745,47a5c264-a5be-4b69-ad9b-f204fdfa9e56,1
4746,47a68a3a-91b5-4148-b0a4-d3c3e1b826d9,1
4747,47ac5da1-12b2-4c5f-9f1f-1bed434dcee3,1
4748,47af639d-913a-48ba-85bc-f634d70d313e,1
4749,47b4fdcf-84f3-4e5b-88dd-99031c33daed,1
4750,47b619f4-a19c-4eb4-b247-1d9c9eea1644,1
4751,47be6621-0d4e-4abe-a966-a50406a59f51,0
4752,47be857b-afd1-4371-8afe-ddc0f2f7788f,1
4753,47c385bc-fa69-4c9f-8bc4-cd0a99e52792,1
4754,47c75496-6d2a-4d17-9a6c-fed07d181e52,1
4755,47ce22de-73a5-4e2e-8834-41b2b4944ce1,0
4756,47d1e77e-88a4-496f-89bb-c00a66a24f10,1
4757,47d25cc8-beca-450f-a60b-ef5daebd013a,1
4758,47d67b4e-cae4-4fdf-acb2-8159c0046d05,1
4759,47dac02d-2446-41e6-80c9-85afda2d9231,1
4760,47dd6cc1-8eaf-4205-b4a0-828ce58a8889,1
4761,47ea57dc-56ec-4693-95b6-62cc556f8f0f,1
4762,47ee8a58-5a63-43e0-b596-1743064540b8,1
4763,47eed136-1501-4062-acce-d491dc6e6a61,1
4764,47f8f127-ed62-4fa6-b9fc-0ba127c1e589,1
4765,47fdaec4-add5-4635-8f32-7284e4977a2e,0
4766,48041c02-e57f-4e68-982a-0dde5f56b211,1
4767,480c5a6a-0320-46d7-8c27-2dc83cec3732,1
4768,480d22b5-19a6-4183-9657-589d2a8db40b,1
4769,4819671f-d981-4f78-8a9c-23e90073d9bb,0
4770,481b1d4a-e4d2-4093-9350-51201e3cc7b8,0
4771,481eb82c-75b4-429d-85ee-db925c4a8aac,1
4772,4820292a-21ff-45a4-817a-2b4ac58251e8,0
4773,4821aa6e-6fbe-4c73-8f60-13db73a91807,1
4774,4826c78f-e35e-4878-a0fe-4b100e9973d8,0
4775,4828e2cd-4e21-48a5-9105-2eddadb2363b,1
4776,48293dd9-7abe-4636-b1d8-7365548e5871,1
4777,48295cc5-f865-49e1-9945-a13eab11c577,1
4778,482f4771-8701-4a76-9f67-ab123f8d9090,0
4779,482ff713-964e-4697-950e-d2fbec5c0b93,1
4780,48308bc7-fe2e-4da5-ad50-6a38a1f27022,0
4781,4831c712-0a0a-4226-b701-6c84ec77edd4,1
4782,483527f0-af39-42fc-a337-73269b13cb53,1
4783,48386a01-a5d4-4e81-a999-bc8cedbfbc29,1
4784,48389110-aed6-4df8-ada6-845d20feb341,1
4785,483af8fe-f45e-4445-ba15-4abc5b0b64cc,1
4786,48407d40-5159-416b-9898-24e2d27afc89,1
4787,4842aec7-3d73-40cc-aa1c-1a4a66b09162,1
4788,484c3ab6-f7d7-4456-91f6-2c34bd765b30,1
4789,484e7ad5-4366-4e2f-9ca3-2b2517000983,1
4790,485625f8-73ca-433d-a69c-47e94551a3f4,1
4791,485b277f-3044-401d-b45f-ab386f56ac10,1
4792,48614744-d57d-4ea1-b3f5-7348f65181c3,0
4793,4867474e-817b-4013-a5fc-78bc23405f45,0
4794,4875a3a4-ce37-4c4f-983c-d5a34e1272af,1
4795,4879dfa7-ccb3-4810-ac12-8aba23bff3fe,1
4796,487a8565-d92b-4b51-ab39-f43e6c05bc26,1
4797,487c099d-529c-4fd3-b67b-5203b450854f,1
4798,487db2a6-93ba-47e6-af7e-339dc04b6626,1
4799,48861152-1ca0-4022-853d-55eccceb60bf,1
4800,48862159-4009-4aaa-abeb-41860f3ee9d2,0
4801,48874602-acf0-4341-b941-13ed9f5ed923,1
4802,489388b3-9b82-4420-9ee0-74d8667a4acf,1
4803,4896da0c-3176-4be9-9676-9e4674c980e4,0
4804,489bb7ea-de28-4a23-b9a1-fc469bd18e6e,1
4805,489fad24-26a5-4c4b-9568-3fae06e36f9f,1
4806,489fb3f4-fad5-4f42-946f-69c5a460dd2d,1
4807,48a9d1c7-3ac4-4305-b441-8d0d1935d999,1
4808,48ad4924-cfcd-4e70-8803-0eaaecbd7108,0
4809,48aecb0d-6841-4dc2-8795-7170dbdc02ba,1
4810,48af536e-f764-4d77-9df2-0d8bfdb654ab,1
4811,48b1b144-19ff-43ac-99f8-6017d6b0219f,1
4812,48b3802d-741d-4dc2-9bc3-fcc84ce0295a,1
4813,48b677bc-41a1-4455-853a-650ee6fd7ddc,1
4814,48c0f6d2-be7d-4aaa-9f47-56e7a6c6499b,0
4815,48c48085-bb39-43ed-aa54-7272c0725757,1
4816,48c543c1-3ce7-4a0f-a9fa-5178f737e3da,1
4817,48c90f56-ca83-4044-90bf-95730f6eac0a,1
4818,48c91cff-35f6-4bf8-a4de-5ac7f8b95f34,1
4819,48ca0d5d-c71a-4360-a59c-e13c95159db8,0
4820,48cc703a-219b-4b8f-beab-12fc97be510c,1
4821,48cd33ed-81e1-49f2-a466-91ac6d0c00c4,0
4822,48cde0f3-1a59-4868-a8bc-8b6b2f06791f,1
4823,48d5cb96-8545-4c26-9935-8fb7918f062b,1
4824,48d7384d-c2f2-407c-8952-36d984001712,1
4825,48da2a18-f2a9-4aa7-b6e6-41098b938a63,1
4826,48dc55b0-5288-44e3-a0ea-e9462509b83e,0
4827,48e1e50b-a001-41ce-9eff-50a079ece02a,1
4828,48e4778f-8de2-4e2b-b115-da8528f5cff9,1
4829,48e67344-e5ae-4a9f-ad19-4633c66247e6,1
4830,48ebaf71-15fb-49c1-a031-8ec506751959,0
4831,48f0bf82-cc86-4593-b3f7-a860127e059f,1
4832,48f31340-8ab8-4d68-8158-f9542172a416,0
4833,48f88896-37f1-480d-941b-feaca54b38bc,0
4834,48fb0c55-145d-4a60-8005-6f3c01ac80f3,1
4835,48fb5211-a3eb-4465-93b7-04d221a91c0f,0
4836,48fbc364-284a-4b54-985e-f628fdd4673c,1
4837,49005b0b-7bcd-43cb-8783-c62c1dab743c,1
4838,4903d690-2635-4ae9-a348-0ddcf759bb0c,0
4839,4905b7c5-fddc-4583-96ac-3cd4c0af34d7,0
4840,4907aedd-8993-49be-8ae3-cc54e95aa814,0
4841,49125e6f-3372-4825-9894-06f1328715fd,0
4842,4913a0fd-9867-4845-a205-5c6fc6638135,1
4843,4915e276-6f5e-4007-9e14-6c1267a553c3,1
4844,4919a305-728c-4f79-8bb4-363a34c3e204,1
4845,4919f837-37d6-4e1d-a700-16d7f1c550a5,1
4846,491a4d8c-b664-43d7-837b-214862bc29e9,1
4847,491dd7d2-2b90-45f6-adeb-d9f0b8cac05d,0
4848,491ed75c-f2df-4eca-82fd-a0581ee00492,0
4849,491f017d-f6c8-4934-b517-07932378e8a8,1
4850,4922ebf2-a702-4d2a-af16-0293ba0ee279,0
4851,4924ae33-0e74-454e-8f84-cd645549d698,1
4852,494767fa-3a60-4bcd-9c6e-27c20ad0a58d,1
4853,494b0f41-1303-4686-a9cb-d6063f08e170,1
4854,4950b349-7395-4690-95e9-2dfc37af13a4,0
4855,4955c232-d980-4ac1-9973-ad99963c155f,1
4856,4955faa2-aded-4feb-93ba-ac2c1fa4c826,0
4857,4957e5a7-892a-4bf8-99d0-a47542a52b80,1
4858,495a258e-a146-41ac-8206-85f87894ce06,1
4859,495c910c-b1d2-4c2d-b403-7917246c2901,0
4860,495ffc5f-3c3e-4e1a-9643-124edc8f6600,1
4861,49611388-e96a-4a27-a731-b6d612381c84,0
4862,4964d527-f6e1-4bc5-9b00-e5844cbbd04b,1
4863,496527f1-170c-415a-8225-b4768eb754a0,1
4864,4966379e-6862-40b1-a8fa-2bf8950d1679,1
4865,49689894-223d-4d35-9f51-4f29000281c3,1
4866,496ac54f-bb49-4f7c-af2e-b926c0f376d1,1
4867,496f33c4-b34d-4d28-ac72-e34c2ad48508,1
4868,49722916-94f1-4cd6-aa02-c6fb509cb722,1
4869,4972303d-430c-4f10-8379-f32d00e0be9c,0
4870,497628cd-a56c-4f61-bc3e-96891ca78bd7,0
4871,49766a14-59b7-47d9-994b-37089ead7849,0
4872,497cdb4b-8851-47d8-8427-48bc05f8e7d3,1
4873,4985f689-65b8-4cda-b3d6-d61ecebc4c69,1
4874,4990dd6e-6a70-4f9a-a390-0bb6e2c6702b,0
4875,499501f2-137f-417b-8591-1eea7a8d7fcd,1
4876,4999f1d4-b488-4f2f-9918-541fed7ca5c1,0
4877,499bd935-a3c6-4914-b9a6-4c2f62568980,0
4878,499c3b85-b30c-4489-96dc-110ae6a87068,0
4879,49a191fa-b8c2-46f6-8021-3079a660700e,1
4880,49a5d0a9-c258-4e41-a2b7-2b7b565c0db2,1
4881,49a72b77-e7f1-4fcf-b8a4-314361107762,1
4882,49a90541-0246-4b79-8009-876f7f63c251,0
4883,49af6a7f-8cb9-49ac-9f81-203c5b8cdb75,1
4884,49b6abfe-891f-48c9-96a4-0a05218e99fa,0
4885,49beb43e-c395-437d-b1b6-8c80469b245c,1
4886,49bf3288-a1fd-4d8f-8ff6-2c2581c5629c,1
4887,49c0b161-4077-4992-b74f-b1aecbd107e3,1
4888,49c170af-eddf-45d0-b4a0-3cd6eefc94dd,0
4889,49c935d0-5b49-4f47-ace5-9783133d113a,0
4890,49ca0f3b-6737-439b-a745-4406a1e72d17,1
4891,49cca462-27e2-4d6b-b6dc-d2344d21daef,1
4892,49d501a8-2ca7-411a-93d7-c589eb8dce31,0
4893,49da4eaf-27c5-4e77-8e8d-3521cb202174,0
4894,49e7d2f5-ce51-41c7-b78a-e16208e93006,1
4895,49e8d3c4-edf4-450f-ab18-a17400f9c330,1
4896,49e9945a-808f-41b3-aafe-7757dd5d0fc3,1
4897,49ed7ed3-a113-4bb4-b2ab-735534f0593d,1
4898,49eec970-c1a9-42fd-8296-8bdeaacbea52,1
4899,49eecb73-656c-4c98-a3a6-4f0232deea25,1
4900,49f55fcb-c765-4e67-b561-5808e253d766,1
4901,49f81aa4-3710-4422-bed4-27b88f28d463,1
4902,49fa3389-820d-4189-8b9d-3c7d63b23143,1
4903,4a0147b9-0d87-4383-915a-2a235dbf03fe,1
4904,4a04990f-1664-4c7a-8503-4f0a00bb9899,1
4905,4a0f1d38-d3ff-4de5-bcbf-cf8a499f4a92,1
4906,4a11eaa8-a500-45f1-98fb-affb5d9d271a,1
4907,4a14f4f2-eac7-4df8-9c1d-18e3d4070e7c,1
4908,4a1f69b5-19f1-4842-ba88-11d62cfc89c6,1
4909,4a36cec5-451b-4bbd-9131-1f8645d1e244,0
4910,4a3a7718-eab6-4254-922d-12e6b70900cf,0
4911,4a3d2816-3593-4867-907a-707d6222d310,0
4912,4a47c0b2-21e6-48f6-a0c4-40ad97b5b0cf,1
4913,4a485e61-0bda-4f9b-8775-b85025330381,1
4914,4a4a0be3-c5b3-4525-a964-9673da4ddc27,1
4915,4a4c6b1c-b635-4329-ab05-6a780fb75297,0
4916,4a559f47-3a47-40e1-8f07-9e4393f9a136,1
4917,4a5e72ad-d04e-4710-b0fd-292291e9b696,0
4918,4a6f95ae-63f2-4e4d-815a-9f6ee5f485d2,1
4919,4a70f7a4-9e58-4848-9d50-133ff1bbb316,0
4920,4a71ead6-8341-4448-b0e9-06e43f71b1f9,1
4921,4a763db8-13bf-426c-9b46-4f30d944a665,1
4922,4a7c0f35-d388-4957-93d6-6f5f23f0590c,1
4923,4a800cfa-c701-414d-bfcb-d393f678fd9e,1
4924,4a84fc5c-a297-450c-b77e-88a7a2008dce,1
4925,4a87fb21-d4c9-43ea-a5ae-1ff4c6aed39b,1
4926,4a8bed55-55ac-4f94-83dc-09736e9560a9,1
4927,4a8d34fe-575a-46f3-9f8b-c63764ff02cd,0
4928,4a91d82a-0a18-40e9-bf52-182e632053a8,0
4929,4a934c13-433d-402b-b176-10f8b6b7ed7e,1
4930,4a982601-901b-4676-a396-86b5fdd1e7e0,1
4931,4a9b6d20-4462-422f-b819-87597b266424,0
4932,4aa31ac8-9804-4001-a7ea-e41bad782ae1,0
4933,4aa361d7-6a56-4a8a-a523-062ac141f407,1
4934,4aa37abe-9898-4bee-84b2-91f4eb6aeb00,1
4935,4aa5576a-5bfc-48bc-b174-8b5eb886a4b1,0
4936,4aa72e4d-4608-4d62-adba-197c2722ce66,1
4937,4aa8a6ec-ec95-498a-85dc-774003fd022a,1
4938,4aa8f5cf-995f-434f-bce7-c06818ac7b21,1
4939,4abd3c66-02f1-4541-9d51-c8bedbc88808,1
4940,4ac03aca-fc15-45cc-8bd4-9c95fba88451,0
4941,4ac84ed0-7b6b-40af-ad42-8b308a48e7e1,1
4942,4acad2b8-da79-4ff8-acf7-18daac7b7bbb,1
4943,4ad702d5-8403-4188-94cf-e0cecf48fe38,0
4944,4add8133-dc32-4b1f-a044-d651cb243826,1
4945,4ae37c58-e2a2-4177-806b-d836cade6075,1
4946,4ae7ba0f-69aa-49f8-a4d7-a08eb9965e74,0
4947,4ae9b789-2112-49e0-a42c-2a84503a5bb5,0
4948,4aea9eac-abd1-40c6-8eb9-facf94d47a74,1
4949,4aed597d-6b5d-47b0-91b2-1939574a9160,0
4950,4af25df7-d10b-4ab2-a33b-071f85572c1b,0
4951,4af27df2-c710-4ce7-a664-e33b87a05c24,1
4952,4af6c9ee-3ad8-478b-a922-d2c81c6fbd3f,1
4953,4afa626a-324f-4584-a467-067592f56946,1
4954,4afb9657-386b-4a8c-b898-764f349704ec,1
4955,4afb97e5-36ed-4828-b617-f2a5c3ab65f7,1
4956,4aff9887-62a5-495f-be15-c01a24ae2067,1
4957,4b0057c7-2009-49fa-98d0-aed0a2fba045,1
4958,4b00a40d-62dd-41b3-8ed3-c917cc99f51c,0
4959,4b060dfd-21bf-4c64-8aee-60168edb4b47,0
4960,4b08627d-31f1-49c4-85ae-0cd3e8d1f8f9,0
4961,4b0ce7a6-3901-4e18-a0c7-0a83cfe83c23,1
4962,4b0e7de1-de39-4345-93a2-d9a4d4cd11b4,0
4963,4b12e171-cc7e-45a3-bd2f-1997f59fbe9d,1
4964,4b130be8-d139-4c50-ae8c-7daa598989be,1
4965,4b14dac9-48fd-456a-abe0-f7c592463eb3,0
4966,4b159ff3-4303-4d5b-bce6-1097530f1665,1
4967,4b1eb02e-51bd-4a19-b93e-1633a4f7b586,1
4968,4b221dff-75a0-428b-951e-3bbd3366eb29,1
4969,4b2459af-3b7c-41e7-abba-62f840eb2e7c,1
4970,4b2531ec-b384-449c-a542-c50131a3eb85,1
4971,4b25bbc6-b326-4d40-8bc2-25d797fc8b04,0
4972,4b2b3b2b-1443-4d43-9ecb-c3f11cf1d6d9,1
4973,4b327666-0cd6-4bc4-8ec4-a5963170dc1d,1
4974,4b334d05-7a65-4a64-8990-cb2720918d61,0
4975,4b358722-2d46-4023-8b2d-e82a4cb7af64,1
4976,4b394b96-780b-422d-9413-ade3519cd134,1
4977,4b42b101-4030-4981-814a-032f86726dee,1
4978,4b458cfc-d62f-4982-8293-45609ce28dde,1
4979,4b496a0b-fb1b-4570-a5f8-40dc8d1be055,1
4980,4b52fcfc-09a8-42b6-80a5-d43cbcc1f553,1
4981,4b58d17a-1f9c-4b29-9cae-58f03625ea97,1
4982,4b599de3-fb0a-4231-8bbe-127df9c24d76,1
4983,4b614a90-6659-4d0d-bc4f-205e6be92798,1
4984,4b630674-6d53-4d67-971e-7058d8af0001,1
4985,4b69f7bc-2141-4937-b624-272819168dfc,0
4986,4b6eb100-54a4-4daf-9611-adbf78555e1f,0
4987,4b7295e9-3f03-48a0-bda5-f416782d7ab4,1
4988,4b74c727-ad98-4c03-b76d-db01e5caebe5,1
4989,4b7bd12d-aad1-4fe3-b045-06f202ef57cb,1
4990,4b7ce1cc-208d-4598-803c-a64e721c57b9,0
4991,4b8296e5-2d29-491d-9aa9-c377e8628607,1
4992,4b8b3775-5782-44ed-81cb-154f61357f40,1
4993,4b903f88-61ca-464f-be7e-229001e39c08,1
4994,4b924d77-9c50-4686-9753-3dc4988ef92b,1
4995,4b97f150-d8f5-4154-bc67-21e1ad306ee9,1
4996,4ba692b1-6195-4f1e-aaff-cb6dcffa82b0,1
4997,4ba7475b-a51d-4a05-ab02-ffac0150b0ed,0
4998,4ba840c9-cfc2-4a05-aeb4-b3ff88ac5019,0
4999,4ba99ecc-67cb-4859-a114-fbaf938cb805,1
5000,4bada60a-d2af-4446-bf49-5cdbfc2205af,0
5001,4badea56-6951-4651-8fad-cc63460f4c3f,1
5002,4bae7a47-f362-4536-a739-5d47bd5aae6b,0
5003,4bb3bac8-fd96-4648-88c2-688ed00462bf,1
5004,4bb3ec12-549a-4bef-bfbc-6669e5d30060,1
5005,4bb89c9e-7131-4d72-927f-791be93ae413,1
5006,4bbcecfd-b9f2-4066-91ae-e39f9bfaa8f4,1
5007,4bbd726a-b702-488a-97c3-a679042a572e,0
5008,4bbeeec1-dfa1-49c2-baa6-3ad227262b12,1
5009,4bbff6a6-1e57-462f-9df2-82eef18996af,1
5010,4bc60708-3e0b-461a-8638-a39d7f186a21,1
5011,4bc8e633-cef1-4980-aec8-6ae3f26101bc,0
5012,4bcd42d4-f359-4131-a243-d87f120f1961,1
5013,4bce05fb-3378-4d3c-a15f-cd24849261fb,1
5014,4bd42787-e9bb-454f-a973-6453f8858383,0
5015,4bd8c463-df4c-4557-a1f2-320c7e781023,1
5016,4bdc4487-e83c-4110-8754-acdb35f5ba2d,1
5017,4be2bc4a-13c1-4e92-a7e7-4bad18a771de,0
5018,4be52173-0a5a-4e08-83e2-76e4a9d463da,1
5019,4be73c48-1f04-4a73-8c10-9c29c4b76924,1
5020,4be79898-d036-4f7b-b570-a72a518f38ab,1
5021,4be87883-5b3f-4cba-81e8-021092e3f9f0,1
5022,4bebaec5-0161-4c2a-8198-cd3f9ccdf681,1
5023,4becd8f5-c8ff-4272-ba0c-162f97aacbb4,0
5024,4bedb067-b799-4162-a06d-29dd8a39a0b5,0
5025,4bf1278a-6a03-436a-b480-5c0d56c78624,0
5026,4bf20d5c-1890-498b-b08d-4a62ebc64019,1
5027,4bf835b9-34fb-45e4-9b48-3b0b8ab2ca1b,1
5028,4bfd3970-c4ee-446a-929c-f0f3af7eb255,1
5029,4c0161c4-a932-4330-8c1e-d90073423334,1
5030,4c051a91-61f4-4642-a33f-41a63b3dd571,1
5031,4c0544de-9f95-4855-8cdf-c2c781ec9777,1
5032,4c061f88-f35c-469e-a00a-6b7fefb8debf,0
5033,4c0fdfed-ff0f-494d-828e-9b3d17d658a4,1
5034,4c1153fd-1e51-4da6-95aa-093dc9615069,1
5035,4c1159ce-7ef5-409a-802d-945ec833f052,1
5036,4c1763a7-cfc1-426f-96d3-7fe4dd922ee7,0
5037,4c1bb8ab-e329-43ba-bf10-53a6a3fcf64b,1
5038,4c1d0df6-ea35-49e4-a967-9c4b5b2cefcc,1
5039,4c2084f6-d743-4183-afb0-4d0be7c661e7,0
5040,4c2a7bf2-895a-452b-8efa-baa1f3c094cc,0
5041,4c2ab315-65cf-4f9e-920b-a664b51bb53b,0
5042,4c2cd5d7-227b-4005-ae5a-8df17c58e83d,0
5043,4c31336f-d11e-4aa3-b4ed-5f4890f1e831,1
5044,4c32424d-0185-4fc2-97a8-237769ed4eac,1
5045,4c373725-9562-4d10-996f-8232bbfe9fa8,0
5046,4c3ccd38-211d-42af-b11c-c994c0c57dec,1
5047,4c3d2aa9-51b4-437d-9082-a2b8ad64ae8b,1
5048,4c434148-d19a-48fb-a9a7-873c3067909d,1
5049,4c4b23cb-9be2-4738-8d73-92728799481e,0
5050,4c55815a-f270-4c13-97c2-139d16df22a1,1
5051,4c571650-2887-4788-821e-74a854c4e2cd,1
5052,4c598d1b-99c3-491d-8895-ca37a1842666,0
5053,4c5c563d-723f-451a-ab70-e9f0821e7790,1
5054,4c6a4010-1727-431a-8188-652f5d008d6a,0
5055,4c713c9d-c062-41fb-878b-73bb63933467,1
5056,4c739bdf-13df-4190-91f1-8e4ce2511296,1
5057,4c7626be-4460-4f1c-888d-03482c62f3db,1
5058,4c796704-a725-4ecc-a32c-35163fe07100,1
5059,4c7fdf2c-5aa4-4f72-a977-a95c890a93d4,1
5060,4c827f59-6c61-4c58-b82a-22bbce1c31dc,1
